,iso,glcode,name,lat,lon,genus,family,macroarea,country,tea,level,from
1627,ndt,ndun1249,Mondunga,2.25,21.5,Ubangi,Niger-Congo,Africa,CD,,language,wals1
1628,lol,mong1338,Mongo,0.0,21.0,Bantoid,Niger-Congo,Africa,CD,,language,wals1
1629,,,Mongol (Khamnigan),49.0,117.0,Mongolic,Altaic,,CN MN,,language,wals1
1630,mog,mong1342,Mongondow,0.666666666667,124.0,Greater Central Philippine,Austronesian,Papunesia,ID,,language,wals1
1631,mnz,moni1261,Moni,-3.66666666667,137.0,Wissel Lakes-Kemandoga,Trans-New Guinea,Papunesia,ID,,language,wals1
1632,mnr,mono1275,Mono (in United States),38.0,-119.0,Numic,Uto-Aztecan,North America,US,,language,wals1
1633,mte,mono1273,Mono-Alu,-7.05,155.75,Oceanic,Austronesian,Papunesia,SB,,language,wals1
1634,moe,mont1268,Montagnais,52.0,-65.0,Algonquian,Algic,North America,CA,,language,wals1
1635,mxk,nucl1458,Monumbo,-4.25,145.0,Monumbo,Monumbo,Papunesia,PG,,language,wals1
1636,mos,moss1236,Mooré,12.8333333333,-1.25,Gur,Niger-Congo,Africa,BF,,language,wals1
1637,mop,mopa1243,Mopan,16.5833333333,-88.6666666667,Mayan,Mayan,North America,BZ,,language,wals1
1638,mhz,morm1235,Mor,-2.95,135.75,South Halmahera - West New Guinea,Austronesian,Papunesia,ID,,language,wals1
1639,mok,moro1289,Moraori,-8.58333333333,140.666666667,Moraori,Moraori,Papunesia,ID,,language,wals1
1640,myv,erzy1239,Mordvin (Erzya),53.0,45.5,Mordvin,Uralic,Eurasia,KZ RU,1 Words derived from Sinitic cha,language,wals1
1641,mdf,moks1248,Mordvin (Moksha),54.0,44.0,Mordvin,Uralic,Eurasia,RU,,language,wals1
1642,mor,moro1285,Moro,11.0,30.1666666667,Heiban,Kordofanian,Africa,SD,,language,wals1
1643,mgd,moru1253,Moru,4.75,29.75,Moru-Ma'di,Central Sudanic,Africa,SD,,language,wals1
1644,cas,mose1249,Mosetén,-14.75,-67.8333333333,Mosetenan,Mosetenan,South America,BO,,language,wals1
1645,meu,motu1246,Motu,-9.33333333333,147.0,Oceanic,Austronesian,Papunesia,PG,,language,wals1
1646,siw,siwa1245,Motuna,-6.61666666667,155.416666667,East Bougainville,East Bougainville,Papunesia,PG,,language,wals1
1647,mzp,movi1243,Movima,-13.8333333333,-65.6666666667,Movima,Movima,South America,BO,,language,wals1
1648,mye,myen1241,Mpongwe,-1.25,9.5,Bantoid,Niger-Congo,Africa,GA,,language,wals1
1649,akc,mpur1239,Mpur,-0.75,133.25,Kebar,West Papuan,Papunesia,ID,,language,wals1
1650,mwd,mudb1240,Mudburra,-17.3333333333,132.083333333,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1651,aoj,mufi1238,Mufian,-3.5,143.0,Kombio-Arapesh,Torricelli,Papunesia,PG,,language,wals1
1652,mlp,barg1252,Mugil,-4.88333333333,145.75,Madang,Trans-New Guinea,Papunesia,PG,,language,wals1
1653,sgw,seba1251,Muher,8.16666666667,38.1666666667,Semitic,Afro-Asiatic,Africa,ET,,language,wals1
1654,bmr,muin1242,Muinane,-1.0,-72.5,Boran,Huitotoan,South America,CO,,language,wals1
1655,chb,chib1270,Muisca,5.0,-74.0,Chibcha-Duit,Chibchan,South America,CO,,language,wals1
1656,mlm,mula1253,Mulao,25.0,108.0,Kam-Tai,Tai-Kadai,Eurasia,CN,,language,wals1
1657,mzm,nucl1240,Mumuye,9.0,11.6666666667,Adamawa,Niger-Congo,Africa,NG,,language,wals1
1658,mji,kimm1245,Mun,19.0,110.0,Hmong-Mien,Hmong-Mien,Eurasia,CN,,language,wals1
1659,mnb,muna1247,Muna,-5.0,122.5,Celebic,Austronesian,Papunesia,ID,,language,wals1
1660,mua,mund1325,Mundang,9.66666666667,14.5,Adamawa,Niger-Congo,Africa,TD,,language,wals1
1661,mnf,mund1327,Mundani,5.66666666667,9.91666666667,Bantoid,Niger-Congo,Africa,CM,,language,wals1
1662,unr,mund1320,Mundari,23.0,84.6666666667,Munda,Austro-Asiatic,Eurasia,IN,,language,wals1
1663,myu,mund1330,Mundurukú,-7.0,-58.0,Munduruku,Tupian,South America,BR,,language,wals1
1664,mhk,mung1266,Mungaka,5.91666666667,10.0,Bantoid,Niger-Congo,Africa,CM,,language,wals1
1665,umu,muns1251,Munsee,41.5,-74.6666666667,Algonquian,Algic,North America,US,,language,wals1
1666,moj,monz1249,Munzombo,3.0,18.4166666667,Ubangi,Niger-Congo,Africa,CG,,language,wals1
1667,mtq,muon1246,Muong,20.5,105.083333333,Viet-Muong,Austro-Asiatic,Eurasia,VN,,language,wals1
1668,sur,mwag1236,Mupun,9.5,8.83333333333,West Chadic,Afro-Asiatic,Africa,NG,,language,wals1
1669,mtf,muri1260,Murik,-3.83333333333,144.25,Lower Sepik,Lower Sepik-Ramu,Papunesia,PG,,language,wals1
1670,mur,murl1244,Murle,6.5,33.5,Surmic,Eastern Sudanic,Africa,SD,,language,wals1
1671,mwf,murr1258,Murrinh-Patha,-14.6666666667,129.666666667,Murrinh-Patha,Southern Daly,Australia,AU,,language,wals1
1672,muz,murs1242,Mursi,5.58333333333,36.0833333333,Surmic,Eastern Sudanic,Africa,ET,,language,wals1
1673,zmu,muru1266,Muruwari,-28.75,147.0,Southeastern Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1674,mug,musg1254,Musgu,10.8333333333,14.9166666667,Biu-Mandara,Afro-Asiatic,Africa,TD CM,,language,wals1
1675,msu,muso1238,Musom,-6.58333333333,147.0,Oceanic,Austronesian,Papunesia,PG,,language,wals1
1676,hur,halk1245,Musqueam,49.1666666667,-123.0,Central Salish,Salishan,North America,CA,,language,wals1
1677,emi,muss1246,Mussau,-1.45,149.616666667,Oceanic,Austronesian,Papunesia,PG,,language,wals1
1678,css,sout2986,Mutsun,36.8333333333,-121.5,Costanoan,Penutian,North America,US,,language,wals1
1679,myw,muyu1244,Muyuw,-9.08333333333,152.75,Oceanic,Austronesian,Papunesia,PG,,language,wals1
1680,mwe,mwer1248,Mwera,-9.0,39.0,Bantoid,Niger-Congo,Africa,TZ,,language,wals1
1681,mlv,motl1237,Mwotlap,-13.5833333333,167.583333333,Oceanic,Austronesian,Papunesia,VU,,language,wals1
1682,,maku1246,Máku,0.416666666667,-69.8333333333,Máku,Máku,South America,BR,,language,wals1
1683,bzj,beli1260,Mískito Coast English Creole,16.25,-88.8333333333,Creoles and Pidgins,other,North America,BZ,,language,wals1
1684,muh,mund1326,Mündü,4.5,30.0,Ubangi,Niger-Congo,Africa,SD CD,,language,wals1
1685,naf,naba1256,Nabak,-6.41666666667,147.0,Finisterre-Huon,Trans-New Guinea,Papunesia,PG,,language,wals1
1686,fij,fiji1243,Nadroga,-18.0833333333,177.416666667,Oceanic,Austronesian,Papunesia,FJ,,language,wals1
1687,mbj,nade1244,Nadëb,-1.0,-66.5,Nadahup,Nadahup,South America,BR,,language,wals1
1688,nfr,nafa1258,Nafaanra,8.0,-2.58333333333,Gur,Niger-Congo,Africa,GH CI,,language,wals1
1689,nbi,maon1238,Naga (Mao),25.5,94.3333333333,Kuki-Chin,Sino-Tibetan,Eurasia,IN,,language,wals1
1690,nmf,tang1336,Naga (Tangkhul),25.0,94.5,Kuki-Chin,Sino-Tibetan,Eurasia,IN,,language,wals1
1691,nzm,zeme1240,Naga (Zeme),25.1666666667,93.5,Kuki-Chin,Sino-Tibetan,Eurasia,IN,,language,wals1
1692,nag,naga1394,Naga Pidgin,25.6666666667,94.0,Creoles and Pidgins,other,Eurasia,IN,,language,wals1
1693,nce,yale1246,Nagatman,-3.75,141.5,Yale,Yale,Papunesia,PG,,language,wals1
1694,nll,niha1238,Nahali,19.75,77.8333333333,Nahali,Nahali,Eurasia,IN,,language,wals1
1695,nhn,cent2132,Nahuatl (Central),19.0,-98.25,Aztecan,Uto-Aztecan,North America,MX,,language,wals1
1696,nhe,huas1257,Nahuatl (Huasteca),22.0,-99.0,Aztecan,Uto-Aztecan,North America,MX,,language,wals1
1697,,,Nahuatl (Huauchinango),20.1666666667,-98.0833333333,Aztecan,Uto-Aztecan,,MX,,language,wals1
1698,nhx,isth1242,Nahuatl (Mecayapan Isthmus),18.25,-94.8333333333,Aztecan,Uto-Aztecan,North America,MX,,language,wals1
1699,ncl,mich1245,Nahuatl (Michoacán),18.5,-103.0,Aztecan,Uto-Aztecan,North America,MX,,language,wals1
1700,,,Nahuatl (Milpa Alta),19.25,-99.1666666667,Aztecan,Uto-Aztecan,,MX,,language,wals1
1701,ncj,nort2957,Nahuatl (North Puebla),20.0,-98.25,Aztecan,Uto-Aztecan,North America,MX,,language,wals1
1702,nhp,isth1241,Nahuatl (Pajapan),18.25,-94.75,Aztecan,Uto-Aztecan,North America,MX,,language,wals1
1703,,poch1244,Nahuatl (Pochutla),15.75,-96.5,Aztecan,Uto-Aztecan,North America,MX,,language,wals1
1704,azz,high1278,Nahuatl (Sierra de Zacapoaxtla),19.5833333333,-97.3333333333,Aztecan,Uto-Aztecan,North America,MX,,language,wals1
1705,nhg,tete1251,Nahuatl (Tetelcingo),19.6666666667,-99.0,Aztecan,Uto-Aztecan,North America,MX,,language,wals1
1706,ngu,guer1241,Nahuatl (Xalitla),18.0,-99.5,Aztecan,Uto-Aztecan,North America,MX,,language,wals1
1707,bio,naii1241,Nai,-3.71666666667,141.266666667,Kwomtari,Kwomtari-Baibai,Papunesia,PG,,language,wals1
1708,nak,naka1262,Nakanai,-5.58333333333,150.583333333,Oceanic,Austronesian,Papunesia,PG,,language,wals1
1709,nck,naka1260,Nakkara,-12.1166666667,134.416666667,Nakkara,Mangrida,Australia,AU,,language,wals1
1710,nal,nali1244,Nalik,-2.95,151.333333333,Oceanic,Austronesian,Papunesia,PG,,language,wals1
1711,naq,,Nama,-25.5,18.0,,,Africa,,,language,wals2
1712,nmb,bign1238,Nambas (Big),-16.0833333333,167.2,Oceanic,Austronesian,Papunesia,VU,,language,wals1
1713,nab,sout2994,Nambikuára (Southern),-14.0,-59.5,Nambikuaran,Nambikuaran,South America,BR,,language,wals1
1714,nnm,nami1256,Namia,-3.83333333333,141.75,Yellow River,Sepik,Papunesia,PG,,language,wals1
1715,gld,nana1257,Nanai,49.5,137.0,Tungusic,Altaic,Eurasia,RU,1 Words derived from Sinitic cha,language,wals1
1716,ncb,cent1990,Nancowry,8.05,93.5,Nicobarese,Austro-Asiatic,Eurasia,IN,,language,wals1
1717,nnb,nand1264,Nande,-0.0833333333333,29.1666666667,Bantoid,Niger-Congo,Africa,CD,,language,wals1
1718,kln,nand1266,Nandi,0.25,35.0,Nilotic,Eastern Sudanic,Africa,KE,,language,wals1
1719,sen,nane1238,Nanerge,11.75,-5.0,Gur,Niger-Congo,Africa,BF,,language,wals1
1720,nnk,nank1250,Nankina,-5.78333333333,146.45,Finisterre-Huon,Trans-New Guinea,Papunesia,PG,,language,wals1
1721,nnt,nant1249,Nanticoke,38.0,-76.25,Algonquian,Algic,North America,US,,language,wals1
1722,tvl,tuva1244,Nanumea,-5.66666666667,176.116666667,Oceanic,Austronesian,Papunesia,TV,,language,wals1
1723,npy,napu1241,Napu,-1.33333333333,120.416666667,Celebic,Austronesian,Papunesia,ID,,language,wals1
1724,npa,narp1239,Nar-Phu,28.6666666667,84.25,Bodic,Sino-Tibetan,Eurasia,NP,,language,wals1
1725,nrb,nara1262,Nara (in Ethiopia),15.0833333333,37.5833333333,Nara,Eastern Sudanic,Africa,ER,,language,wals1
1726,nrm,naro1251,Narom,4.41666666667,114.0,North Borneo,Austronesian,Papunesia,MY,,language,wals1
1727,nas,naas1242,Nasioi,-6.33333333333,155.583333333,East Bougainville,East Bougainville,Papunesia,PG,,language,wals1
1728,nsk,nask1242,Naskapi,56.0,-70.0,Algonquian,Algic,North America,CA,,language,wals1
1729,ncz,natc1249,Natchez,31.75,-91.3333333333,Natchez,Natchez,North America,US,,language,wals1
1730,ntm,nate1242,Nateni,10.5,1.16666666667,Gur,Niger-Congo,Africa,BJ,,language,wals1
1731,stc,natu1249,Natügu,-10.7833333333,165.866666667,Oceanic,Austronesian,Papunesia,SB,,language,wals1
1732,nau,naur1243,Nauruan,-0.5,166.916666667,Oceanic,Austronesian,Papunesia,NR,,language,wals1
1733,nav,nava1243,Navajo,36.1666666667,-108.0,Athapaskan,Na-Dene,North America,US,,language,wals1
1734,nbf,naxi1245,Naxi,27.5,100.0,Naxi,Sino-Tibetan,Eurasia,CN,,language,wals1
1735,bud,ntch1242,Ncàm,9.33333333333,0.666666666667,Gur,Niger-Congo,Africa,GH TG,,language,wals1
1736,nbl,sout2808,Ndebele (in South Africa),-25.3333333333,29.0,Bantoid,Niger-Congo,Africa,ZA,,language,wals1
1737,djj,djee1236,Ndjébbana,-12.1666666667,134.116666667,Ndjébbana,Mangrida,Australia,AU,,language,wals1
1738,ndz,ndog1248,Ndogo,7.75,27.0,Ubangi,Niger-Congo,Africa,SD,,language,wals1
1739,ndo,ndon1254,Ndonga,-18.0,17.0,Bantoid,Niger-Congo,Africa,AO NA,,language,wals1
1740,nmd,ndum1239,Ndumu,-1.66666666667,13.5833333333,Bantoid,Niger-Congo,Africa,GA,,language,wals1
1741,ndv,ndut1239,Ndut,14.9166666667,-16.9166666667,Northern Atlantic,Niger-Congo,Africa,SN,,language,wals1
1742,djk,ndyu1242,Ndyuka,4.5,-54.5,Creoles and Pidgins,other,South America,GF SR,,language,wals1
1743,dse,dutc1253,Nederlandse Gebarentaal,52.25,5.5,Sign Languages,other,Eurasia,NL,,language,wals1
1744,neg,negi1245,Negidal,53.0,139.0,Tungusic,Altaic,Eurasia,RU,,language,wals1
1745,nsn,neha1247,Nehan,-4.5,154.2,Oceanic,Austronesian,Papunesia,PG,,language,wals1
1746,nee,kuma1276,Nelemwa,-20.25,164.083333333,Oceanic,Austronesian,Papunesia,NC,,language,wals1
1747,anh,nend1239,Nend,-5.0,144.916666667,Madang,Trans-New Guinea,Papunesia,PG,,language,wals1
1748,yrk,nene1249,Nenets,69.0,72.0,Samoyedic,Uralic,Eurasia,RU,,language,wals1
1749,yrk,,Nenets (Forest),69.0,72.0,,,Eurasia,,,language,wals2
1750,yrk,nene1249,Nenets (Tundra),70.0,76.0,Samoyedic,Uralic,Eurasia,RU,,language,wals1
1751,nen,neng1238,Nengone,-21.5,168.0,Oceanic,Austronesian,Papunesia,NC,,language,wals1
1752,cld,chal1275,Neo-Aramaic (Amadiya),37.0,43.0,Semitic,Afro-Asiatic,Eurasia,IQ,,language,wals1
1753,aij,lish1245,Neo-Aramaic (Arbel Jewish),31.75,35.0,Semitic,Afro-Asiatic,Eurasia,IL,,language,wals1
1754,aii,assy1241,Neo-Aramaic (Assyrian),36.0,41.0,Semitic,Afro-Asiatic,Eurasia,SY,,language,wals1
1755,trg,lish1246,Neo-Aramaic (Persian Azerbaijan),38.0,47.0,Semitic,Afro-Asiatic,Eurasia,IR IL,,language,wals1
1756,nep,nepa1252,Nepali,28.0,85.0,Indic,Indo-European,Eurasia,NP,1 Words derived from Sinitic cha,language,wals1
1757,ood,toho1245,Nevome,31.0,-112.5,Tepiman,Uto-Aztecan,North America,MX,,language,wals1
1758,nzs,newz1236,New Zealand Sign Language,-43.0,172.0,Sign Languages,other,Papunesia,NZ,,language,wals1
1759,new,newa1246,Newar (Dolakha),27.3333333333,86.0,Mahakiranti,Sino-Tibetan,Eurasia,NP,,language,wals1
1760,new,newa1246,Newari (Kathmandu),27.6666666667,85.5,Mahakiranti,Sino-Tibetan,Eurasia,NP,1 Words derived from Sinitic cha,language,wals1
1761,ney,neyo1238,Neyo,5.0,-6.0,Kru,Niger-Congo,Africa,CI,,language,wals1
1762,nez,nezp1238,Nez Perce,46.0,-116.0,Sahaptian,Penutian,North America,US,,language,wals1
1763,ntj,ngaa1240,Ngaanyatjarra,-26.0,126.5,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1764,nxg,ngad1261,Ngad'a,-8.83333333333,121.0,Central Malayo-Polynesian,Austronesian,Papunesia,ID,,language,wals1
1765,nju,ngad1258,Ngadjumaja,-32.3333333333,123.833333333,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1766,nig,ngal1293,Ngalakan,-14.25,134.0,Ngalakan,Gunwinyguan,Australia,AU,,language,wals1
1767,ngk,ngal1292,Ngalkbun,-13.5,134.833333333,Gunwinygic,Gunwinyguan,Australia,AU,,language,wals1
1768,sba,ngam1268,Ngambay,8.66666666667,16.0,Bongo-Bagirmi,Central Sudanic,Africa,TD CM,,language,wals1
1769,nam,nang1259,Ngan'gityemerri,-14.25,130.416666667,Ngankikurungkurr,Southern Daly,Australia,AU,,language,wals1
1770,nio,ngan1291,Nganasan,71.0,93.0,Samoyedic,Uralic,Eurasia,RU,,language,wals1
1771,nid,ngan1295,Ngandi,-13.8333333333,135.0,Ngandi,Gunwinyguan,Australia,AU,,language,wals1
1772,nam,nang1259,Ngankikurungkurr,-14.0,130.5,Ngankikurungkurr,Southern Daly,Australia,AU,,language,wals1
1773,nay,narr1259,Ngarinyeri,-36.0,140.0,Southeastern Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1774,nbj,ngar1235,Ngarinyman,-16.5,130.5,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1775,nlr,ngar1286,Ngarla,-20.0,119.0,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1776,nrl,ngar1287,Ngarluma,-20.8333333333,117.5,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1777,nxn,ngaw1240,Ngawun,-19.0,141.5,Northern Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1778,nbm,ngba1284,Ngbaka (Ma'bo),3.56,18.36,Ubangi,Niger-Congo,Africa,CD,,language,wals1
1779,nga,ngba1285,Ngbaka (Minagende),3.5,20.0,Gbaya-Manza-Ngbaka,Niger-Congo,Africa,CD,,language,wals1
1780,ngb,nort2774,Ngbandi,3.75,22.0,Ubangi,Niger-Congo,Africa,CD,,language,wals1
1781,nge,ngem1255,Ngemba,6.2,10.0,Bantoid,Niger-Congo,Africa,CM,,language,wals1
1782,niy,ngit1239,Ngiti,1.33333333333,30.25,Lendu,Central Sudanic,Africa,CD,,language,wals1
1783,wyb,wang1291,Ngiyambaa,-31.75,145.5,Southeastern Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1784,ngi,ngiz1242,Ngizim,12.0833333333,10.9166666667,West Chadic,Afro-Asiatic,Africa,NG,,language,wals1
1785,ngc,ngom1268,Ngombe,3.0,23.0,Bantoid,Niger-Congo,Africa,CD,,language,wals1
1786,ngo,ngon1269,Ngoni,-11.0,36.0,Bantoid,Niger-Congo,Africa,MZ TZ,,language,wals1
1787,llp,nort2836,Nguna,-16.9166666667,168.5,Oceanic,Austronesian,Papunesia,VU,,language,wals1
1788,gym,ngab1239,Ngäbere,8.66666666667,-82.0,Guaymiic,Chibchan,North America,PA,,language,wals1
1789,,nhan1238,Nhanda,-27.0,114.166666667,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1790,nhr,naro1249,Nharo,-22.3333333333,20.5,Khoe-Kwadi,Khoe-Kwadi,Africa,NA BW,,language,wals1
1791,nia,nias1242,Nias,1.0,97.75,Northwest Sumatra-Barrier Islands,Austronesian,Papunesia,ID,,language,wals1
1792,ncb,cent1990,Nicobarese,7.0,93.8333333333,Nicobarese,Austro-Asiatic,Eurasia,IN,,language,wals1
1793,caq,carn1240,Nicobarese (Car),9.0,93.0,Nicobarese,Austro-Asiatic,Eurasia,IN,,language,wals1
1794,pcm,nige1257,Nigerian Pidgin,6.5,3.33333333333,Creoles and Pidgins,other,Africa,NG,,language,wals1
1795,jsl,japa1238,Nihon Shuwa (Japanese Sign Language),36.0,139.0,Sign Languages,other,Eurasia,JP,,language,wals1
1796,nir,nucl1633,Nimboran,-2.5,140.166666667,Nimboran,Nimboran,Papunesia,ID,,language,wals1
1797,niz,ning1273,Ningil,-3.5,142.25,Wapei-Palei,Torricelli,Papunesia,PG,,language,wals1
1798,nsz,nise1244,Nisenan,39.0,-121.0,Maiduan,Penutian,North America,US,,language,wals1
1799,ncg,nisg1240,Nisgha,55.0,-130.0,Tsimshianic,Penutian,North America,CA,,language,wals1
1800,noo,noot1239,Nitinaht,48.6666666667,-124.75,Southern Wakashan,Wakashan,North America,CA,,language,wals1
1801,num,niua1240,Niuafo'ou,-15.5666666667,-175.616666667,Oceanic,Austronesian,Papunesia,TO,,language,wals1
1802,niu,niue1239,Niuean,-19.05,-170.116666667,Oceanic,Austronesian,Papunesia,NZ,,language,wals1
1803,cag,,Nivacle,-23.5,-60.5,,,South America,,,language,wals2
1804,niv,gily1242,Nivkh,53.3333333333,142.0,Nivkh,Nivkh,Eurasia,RU,,language,wals1
1805,niv,gily1242,Nivkh (South Sakhalin),47.0,142.5,Nivkh,Nivkh,Eurasia,RU,,language,wals1
1806,isi,nkem1242,Nkem,6.58333333333,8.58333333333,Bantoid,Niger-Congo,Africa,NG,,language,wals1
1807,nko,nkon1245,Nkonya,7.16666666667,0.25,Kwa,Niger-Congo,Africa,GH,,language,wals1
1808,cgg,chig1238,Nkore-Kiga,-0.916666666667,29.8333333333,Bantoid,Niger-Congo,Africa,UG,,language,wals1
1809,fia,nobi1240,Nobiin,21.0,31.0,Nubian,Eastern Sudanic,Africa,EG SD,,language,wals1
1810,njb,noct1238,Nocte,27.0,95.5,Northern Naga,Sino-Tibetan,Eurasia,IN,,language,wals1
1811,nog,noga1249,Noghay,44.0,46.0,Turkic,Altaic,Eurasia,RU,1 Words derived from Sinitic cha,language,wals1
1812,nog,noga1249,Noghay (Karagash),47.5,47.25,Turkic,Altaic,Eurasia,RU,,language,wals1
1813,smq,samo1303,Nomad,-6.16666666667,142.25,East Strickland,East Strickland,Papunesia,PG,,language,wals1
1814,not,noma1263,Nomatsiguenga,-11.6666666667,-74.5,Pre-Andine Arawakan,Arawakan,South America,PE,,language,wals1
1815,nhu,noon1243,Noni,6.41666666667,10.5833333333,Bantoid,Niger-Congo,Africa,CM,,language,wals1
1816,snf,noon1242,Noon,14.8333333333,-16.8333333333,Northern Atlantic,Niger-Congo,Africa,SN,,language,wals1
1817,nsl,norw1255,Norsk Tegnspråk,61.0,9.0,Sign Languages,other,Eurasia,NO,,language,wals1
1818,nob,norw1259,Norwegian,61.0,8.0,Germanic,Indo-European,Eurasia,NO,2 Words derived from Min Nan Chinese te,language,wals1
1819,nse,nsen1242,Nsenga,-14.5,30.8333333333,Bantoid,Niger-Congo,Africa,ZM,,language,wals1
1820,nto,ntom1248,Ntomba,-2.0,18.3333333333,Bantoid,Niger-Congo,Africa,CD,,language,wals1
1821,nni,nuau1240,Nuaulu,-3.25,129.166666667,Central Malayo-Polynesian,Austronesian,Papunesia,ID,,language,wals1
1822,kcn,nubi1253,Nubi,0.666666666667,32.0833333333,Creoles and Pidgins,other,Africa,UG,,language,wals1
1823,kzh,kenu1236,Nubian (Dongolese),18.25,30.75,Nubian,Eastern Sudanic,Africa,SD,1 Words derived from Sinitic cha,language,wals1
1824,kzh,kenu1236,Nubian (Kunuz),23.0,33.0,Nubian,Eastern Sudanic,Africa,EG,,language,wals1
1825,nus,nuer1246,Nuer,8.33333333333,32.0,Nilotic,Eastern Sudanic,Africa,SD ET,,language,wals1
1826,mbr,nuka1242,Nukak,2.5,-71.5,Cacua-Nukak,Cacua-Nukak,South America,CO,,language,wals1
1827,nkr,nuku1260,Nukuoro,3.83333333333,154.916666667,Oceanic,Austronesian,Papunesia,FM,,language,wals1
1828,nut,nung1283,Nung (in Vietnam),21.9166666667,106.416666667,Kam-Tai,Tai-Kadai,Eurasia,VN,1 Words derived from Sinitic cha,language,wals1
1829,nuy,nung1290,Nunggubuyu,-13.75,135.666666667,Nunggubuyu,Gunwinyguan,Australia,AU,,language,wals1
1830,nuv,nort2784,Nuni (Northern),12.1666666667,-3.0,Gur,Niger-Congo,Africa,BF,,language,wals1
1831,iii,,Nuosu,28.0,103.0,,,Eurasia,,,language,wals2
1832,nup,nupe1254,Nupe,9.16666666667,5.41666666667,Nupoid,Niger-Congo,Africa,NG,,language,wals1
1833,nuf,nusu1239,Nusu,26.75,99.0,Burmese-Lolo,Sino-Tibetan,Eurasia,CN,,language,wals1
1834,noo,noot1239,Nuuchahnulth,49.6666666667,-126.666666667,Southern Wakashan,Wakashan,North America,CA,,language,wals1
1835,cbn,nyah1250,Nyah Kur (Tha Pong),15.6666666667,101.666666667,Monic,Austro-Asiatic,Eurasia,TH,,language,wals1
1836,nly,nyam1271,Nyamal,-21.0,119.0,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1837,now,nyam1277,Nyambo,-1.0,31.3333333333,Bantoid,Niger-Congo,Africa,TZ,,language,wals1
1838,tpq,tukp1239,Nyamkad,32.0,78.5,Bodic,Sino-Tibetan,Eurasia,IN,,language,wals1
1839,nym,nyam1276,Nyamwezi,-5.0,33.0,Bantoid,Niger-Congo,Africa,TZ,,language,wals1
1840,nyj,nyan1304,Nyanga,-1.25,28.1666666667,Bantoid,Niger-Congo,Africa,CD,,language,wals1
1841,nyp,nyan1313,Nyangi,3.41666666667,33.5833333333,Kuliak,Eastern Sudanic,Africa,UG,,language,wals1
1842,nna,nyan1301,Nyangumarda,-20.0,121.0,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1843,nyt,nyaw1247,Nyawaygi,-19.0,146.166666667,Northern Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
1844,yly,nyal1254,Nyelâyu,-20.3333333333,164.333333333,Oceanic,Austronesian,Papunesia,NC,2 Words derived from Min Nan Chinese te,language,wals1
1845,nyh,nyig1240,Nyigina,-18.0,124.333333333,Nyulnyulan,Nyulnyulan,Australia,AU,,language,wals1
1846,nih,nyih1240,Nyiha,-10.0,33.0,Bantoid,Niger-Congo,Africa,ZM TZ,,language,wals1
1847,nyi,amas1236,Nyimang,12.1666666667,29.3333333333,Nyimang,Eastern Sudanic,Africa,SD,,language,wals1
